,Open,High,Low,Close,Adj Close,Volume
2020-06-05,131.01,132.6,127.34,127.59,127.59,610900
2020-06-06,130.17,132.11,126.22,128.54,128.54,611533
2020-06-07,129.34,131.63,125.1,129.49,129.49,612166
2020-06-08,128.5,131.14,123.98,130.44,130.44,612800
2020-06-09,130.17,132.27,128.32,129.79,129.79,535800
2020-06-10,130.55,132.57,127.67,129.71,129.71,608100
2020-06-11,128.16,130.92,125.0,125.91,125.91,865800
2020-06-12,127.41,127.99,120.05,125.39,125.39,838300
2020-06-13,126.0,128.67,120.31,126.39,126.39,759033
2020-06-14,124.58,129.36,120.56,127.38,127.38,679766
2020-06-15,123.17,130.04,120.82,128.38,128.38,600500
2020-06-16,130.15,132.52,128.32,132.26,132.26,414500
2020-06-17,132.88,138.26,132.88,136.67,136.67,1654800
2020-06-18,136.94,142.29,136.94,141.99,141.99,922800
2020-06-19,143.7,150.71,143.1,150.71,150.71,2540500
2020-06-20,145.79,151.7,144.59,151.47,151.47,2124366
2020-06-21,147.87,152.69,146.08,152.24,152.24,1708233
2020-06-22,149.96,153.68,147.57,153.0,153.0,1292100
2020-06-23,153.51,156.98,151.26,151.83,151.83,1280000
2020-06-24,151.99,153.81,148.58,151.76,151.76,757400
2020-06-25,151.25,156.44,150.39,156.44,156.44,806500
2020-06-26,156.26,158.37,150.03,151.9,151.9,2866000
2020-06-27,154.93,156.34,148.47,150.57,150.57,2077066
2020-06-28,153.6,154.3,146.92,149.24,149.24,1288133
2020-06-29,152.27,152.27,145.36,147.91,147.91,499200
2020-06-30,148.14,151.74,146.09,148.11,148.11,903200
2020-07-01,148.53,151.39,147.56,148.77,148.77,480100
2020-07-02,148.87,151.08,146.48,149.87,149.87,419300
2020-07-03,149.14,151.98,147.2,150.51,150.51,545375
2020-07-04,149.42,152.88,147.92,151.15,151.15,671450
2020-07-05,149.69,153.78,148.65,151.79,151.79,797525
2020-07-06,149.96,154.68,149.37,152.43,152.43,923600
2020-07-07,153.52,164.09,153.52,160.0,160.0,1616400
2020-07-08,159.62,162.57,156.99,160.42,160.42,851800
2020-07-09,161.0,161.0,155.69,158.74,158.74,480100
2020-07-10,157.5,162.33,157.3,162.25,162.25,748700
2020-07-11,159.22,162.52,155.54,159.08,159.08,721766
2020-07-12,160.94,162.7,153.77,155.91,155.91,694833
2020-07-13,162.66,162.89,152.01,152.74,152.74,667900
2020-07-14,152.74,157.6,149.85,157.23,157.23,769300
2020-07-15,157.49,159.27,155.73,158.02,158.02,471900
2020-07-16,157.54,157.83,153.99,156.03,156.03,362600
2020-07-17,157.36,161.07,155.94,158.36,158.36,333300
2020-07-18,159.8,163.16,157.35,160.74,160.74,524266
2020-07-19,162.23,165.24,158.76,163.11,163.11,715233
2020-07-20,164.67,167.33,160.17,165.49,165.49,906200
2020-07-21,165.02,166.48,157.34,158.03,158.03,692000
2020-07-22,158.42,159.15,155.55,157.98,157.98,363400
2020-07-23,159.07,161.48,154.13,154.61,154.61,636100
2020-07-24,152.41,153.47,148.59,153.1,153.1,281300
2020-07-25,153.5,155.0,149.57,154.57,154.57,504800
2020-07-26,154.59,156.52,150.56,156.04,156.04,728300
2020-07-27,155.68,158.05,151.54,157.51,157.51,951800
2020-07-28,157.06,158.07,153.54,154.33,154.33,517500
2020-07-29,155.67,156.54,150.37,150.56,150.56,426400
2020-07-30,148.52,152.95,148.52,151.11,151.11,295600
2020-07-31,151.34,151.42,143.61,145.76,145.76,507300
2020-08-01,149.82,151.95,144.27,147.94,147.94,476733
2020-08-02,148.31,152.48,144.92,150.12,150.12,446166
2020-08-03,146.79,153.01,145.58,152.3,152.3,415600
2020-08-04,152.32,154.16,150.56,152.76,152.76,318900
2020-08-05,153.13,153.94,146.77,150.44,150.44,573900
2020-08-06,148.64,149.21,141.5,144.12,144.12,705500
2020-08-07,145.26,147.07,142.18,143.53,143.53,400600
2020-08-08,144.67,145.96,140.53,141.88,141.88,445900
2020-08-09,144.09,144.85,138.87,140.22,140.22,491200
2020-08-10,143.5,143.74,137.22,138.57,138.57,536500
2020-08-11,136.66,139.96,133.4,136.61,136.61,469900
2020-08-12,136.32,139.4,135.02,136.69,136.69,391600
2020-08-13,138.11,141.4,136.78,137.43,137.43,313900
2020-08-14,137.05,137.83,134.48,136.14,136.14,213300
2020-08-15,137.3,139.75,135.32,137.66,137.66,304833
2020-08-16,137.54,141.68,136.16,139.18,139.18,396366
2020-08-17,137.79,143.6,137.0,140.7,140.7,487900
2020-08-18,140.35,140.94,138.83,139.92,139.92,298900
2020-08-19,140.26,140.9,136.61,137.22,137.22,299000
2020-08-20,136.17,137.37,134.37,136.36,136.36,486800
2020-08-21,137.42,137.67,134.28,136.6,136.6,355400
2020-08-22,137.15,137.97,133.2,134.98,134.98,386733
2020-08-23,136.89,138.28,132.12,133.37,133.37,418066
2020-08-24,136.62,138.58,131.04,131.75,131.75,449400
2020-08-25,130.65,135.07,128.27,134.09,134.09,423100
2020-08-26,133.73,134.45,132.05,133.05,133.05,363200
2020-08-27,134.43,137.19,132.55,133.05,133.05,410600
2020-08-28,132.42,133.53,130.6,131.41,131.41,200600
2020-08-29,132.25,133.98,131.04,131.82,131.82,401866
2020-08-30,132.09,134.42,131.48,132.23,132.23,603133
2020-08-31,131.92,134.87,131.92,132.64,132.64,804400
2020-09-01,133.31,133.31,129.04,130.41,130.41,475400
2020-09-02,131.46,131.46,128.42,130.66,130.66,428600
2020-09-03,129.75,131.63,124.67,125.19,125.19,310900
2020-09-04,126.18,126.18,119.67,122.83,122.83,459400
2020-09-05,125.14,125.93,119.95,122.87,122.87,532950
2020-09-06,124.1,125.67,120.24,122.91,122.91,606500
2020-09-07,123.07,125.42,120.52,122.95,122.95,680050
2020-09-08,122.03,125.17,120.81,122.99,122.99,753600
2020-09-09,124.1,124.9,121.81,123.06,123.06,535600
2020-09-10,122.29,124.96,121.19,121.19,121.19,385700
2020-09-11,122.62,123.5,120.24,122.44,122.44,449000
2020-09-12,123.41,126.06,121.51,125.29,125.29,530466
2020-09-13,124.21,128.62,122.79,128.15,128.15,611933
2020-09-14,125.0,131.18,124.06,131.0,131.0,693400
2020-09-15,131.88,132.64,130.09,130.51,130.51,448500
2020-09-16,130.41,132.85,129.7,131.28,131.28,506700
2020-09-17,130.41,132.96,129.51,131.02,131.02,408500
2020-09-18,131.67,133.3,128.18,132.26,132.26,1476800
2020-09-19,131.72,134.58,128.65,131.81,131.81,1171500
2020-09-20,131.77,135.87,129.13,131.37,131.37,866200
2020-09-21,131.82,137.15,129.6,130.92,130.92,560900
2020-09-22,130.73,134.18,129.11,133.64,133.64,465400
2020-09-23,133.91,136.07,132.21,134.5,134.5,458100
2020-09-24,132.87,134.2,130.8,133.34,133.34,428000
2020-09-25,134.13,138.8,132.37,138.31,138.31,635400
2020-09-26,135.81,139.2,133.97,138.81,138.81,541233
2020-09-27,137.48,139.6,135.57,139.31,139.31,447066
2020-09-28,139.16,140.0,137.17,139.81,139.81,352900
2020-09-29,140.0,145.25,138.66,145.01,145.01,501700
2020-09-30,144.17,147.0,142.37,145.6,145.6,548000
2020-10-01,146.7,148.76,143.3,143.74,143.74,558800
2020-10-02,141.84,143.72,135.24,135.68,135.68,614400
2020-10-03,139.99,143.24,135.59,137.79,137.79,574566
2020-10-04,138.14,142.75,135.94,139.89,139.89,534733
2020-10-05,136.29,142.27,136.29,142.0,142.0,494900
2020-10-06,142.01,146.76,142.01,143.26,143.26,366500
2020-10-07,144.03,146.5,142.58,145.4,145.4,386100
2020-10-08,146.8,147.76,144.81,146.04,146.04,247300
2020-10-09,145.86,147.98,145.19,147.0,147.0,275500
2020-10-10,146.57,148.0,145.16,147.0,147.0,288200
2020-10-11,147.29,148.03,145.12,147.0,147.0,300900
2020-10-12,148.0,148.05,145.09,147.0,147.0,313600
2020-10-13,147.0,148.74,144.76,146.66,146.66,267400
2020-10-14,147.36,147.99,143.86,143.91,143.91,252000
2020-10-15,142.52,145.72,141.3,143.94,143.94,302800
2020-10-16,144.12,148.07,144.12,145.4,145.4,338600
2020-10-17,144.39,147.18,142.59,143.81,143.81,404233
2020-10-18,144.67,146.29,141.06,142.23,142.23,469866
2020-10-19,144.94,145.4,139.53,140.64,140.64,535500
2020-10-20,141.92,143.51,140.41,141.45,141.45,346700
2020-10-21,141.36,143.41,135.93,136.48,136.48,359800
2020-10-22,136.49,140.66,133.77,134.3,134.3,480100
2020-10-23,134.75,134.75,130.72,131.84,131.84,528900
2020-10-24,133.19,133.83,129.38,130.78,130.78,510366
2020-10-25,131.64,132.92,128.05,129.73,129.73,491833
2020-10-26,130.08,132.0,126.71,128.67,128.67,473300
2020-10-27,128.52,130.88,126.07,126.82,126.82,522000
2020-10-28,125.59,126.85,123.24,124.88,124.88,447500
2020-10-29,124.93,125.38,121.56,123.32,123.32,547500
2020-10-30,122.8,124.6,119.29,122.97,122.97,733500
2020-10-31,123.32,125.14,120.19,123.62,123.62,648933
2020-11-01,123.84,125.69,121.1,124.26,124.26,564366
2020-11-02,124.36,126.23,122.0,124.91,124.91,479800
2020-11-03,125.0,130.43,125.0,129.05,129.05,360200
2020-11-04,133.42,140.84,132.47,139.49,139.49,891900
2020-11-05,143.56,144.63,136.33,137.86,137.86,742700
2020-11-06,136.03,137.84,126.23,130.73,130.73,957000
2020-11-07,135.23,136.78,126.37,129.65,129.65,839700
2020-11-08,134.42,135.73,126.52,128.56,128.56,722400
2020-11-09,133.62,134.67,126.66,127.48,127.48,605100
2020-11-10,127.2,127.64,124.58,125.05,125.05,844700
2020-11-11,126.62,130.69,123.15,129.09,129.09,740400
2020-11-12,129.74,133.8,129.74,132.44,132.44,472200
2020-11-13,133.35,136.67,132.62,135.51,135.51,725900
2020-11-14,134.24,136.45,131.25,134.02,134.02,638400
2020-11-15,135.12,136.23,129.88,132.54,132.54,550900
2020-11-16,136.01,136.01,128.51,131.05,131.05,463400
2020-11-17,130.92,131.04,127.72,129.3,129.3,391400
2020-11-18,130.0,130.23,125.04,125.45,125.45,678000
2020-11-19,126.62,126.62,122.66,123.81,123.81,689800
2020-11-20,123.82,125.31,122.92,124.7,124.7,425600
2020-11-21,124.21,125.37,122.22,124.14,124.14,448266
2020-11-22,124.61,125.44,121.53,123.58,123.58,470933
2020-11-23,125.0,125.5,120.83,123.02,123.02,493600
2020-11-24,125.69,128.0,123.03,125.66,125.66,872400
2020-11-25,127.43,128.0,123.68,125.45,125.45,512800
2020-11-26,126.65,129.11,124.66,127.65,127.65,388900
2020-11-27,125.88,130.21,125.64,129.86,129.86,265000
2020-11-28,127.36,130.89,126.77,129.88,129.88,451633
2020-11-29,128.83,131.58,127.91,129.89,129.89,638266
2020-11-30,130.31,132.26,129.04,129.91,129.91,824900
2020-12-01,130.78,134.45,130.65,132.27,132.27,457600
2020-12-02,131.92,131.92,127.7,129.47,129.47,356100
2020-12-03,130.0,132.87,129.68,131.17,131.17,299600
2020-12-04,130.62,132.07,127.25,129.56,129.56,320600
2020-12-05,130.33,131.6,126.83,128.64,128.64,317933
2020-12-06,130.03,131.14,126.42,127.73,127.73,315266
2020-12-07,129.74,130.67,126.0,126.81,126.81,312600
2020-12-08,127.07,128.21,125.35,128.05,128.05,346400
2020-12-09,127.51,127.59,121.98,124.04,124.04,530700
2020-12-10,124.04,127.3,123.47,126.05,126.05,349800
2020-12-11,126.42,130.4,126.26,129.65,129.65,493400
2020-12-12,128.16,132.06,127.84,130.66,130.66,505533
2020-12-13,129.89,133.71,129.43,131.68,131.68,517666
2020-12-14,131.63,135.37,131.01,132.69,132.69,529800
2020-12-15,134.07,136.64,133.08,135.7,135.7,417900
2020-12-16,136.05,139.49,134.71,138.32,138.32,584800
2020-12-17,139.93,139.93,136.42,138.65,138.65,601300
2020-12-18,140.0,142.61,136.88,142.39,142.39,1235300
2020-12-19,139.04,142.0,136.86,141.4,141.4,985700
2020-12-20,138.08,141.4,136.85,140.42,140.42,736100
2020-12-21,137.12,140.79,136.83,139.43,139.43,486500
2020-12-22,139.44,142.35,137.57,138.31,138.31,562200
2020-12-23,138.3,140.01,135.47,138.62,138.62,590000
2020-12-24,138.62,140.11,136.8,137.56,137.56,151000
2020-12-25,138.61,140.08,136.02,136.69,136.69,198250
2020-12-26,138.61,140.06,135.24,135.82,135.82,245500
2020-12-27,138.61,140.03,134.45,134.95,134.95,292750
2020-12-28,138.6,140.0,133.67,134.08,134.08,340000
2020-12-29,134.56,136.91,130.0,130.56,130.56,368100
2020-12-30,131.9,134.16,129.17,131.04,131.04,256900
2020-12-31,131.33,132.42,127.69,129.97,129.97,338700
2021-01-01,131.17,132.51,127.5,129.5,129.5,385925
2021-01-02,131.01,132.6,127.32,129.04,129.04,433150
2021-01-03,130.85,132.69,127.13,128.57,128.57,480375
2021-01-04,130.69,132.78,126.94,128.1,128.1,527600
2021-01-05,125.56,127.7,124.0,127.45,127.45,499700
2021-01-06,126.33,128.13,125.38,126.83,126.83,758500
2021-01-07,133.62,140.0,132.03,139.4,139.4,1072700
2021-01-08,138.73,147.0,137.72,146.66,146.66,829700
2021-01-09,142.01,150.46,140.62,149.98,149.98,988600
2021-01-10,145.28,153.93,143.52,153.31,153.31,1147500
2021-01-11,148.56,157.39,146.42,156.63,156.63,1306400
2021-01-12,156.03,165.91,156.03,165.65,165.65,1559800
2021-01-13,165.65,175.41,163.95,170.93,170.93,2440800
2021-01-14,169.78,169.78,164.02,165.07,165.07,1280000
2021-01-15,165.35,171.01,165.35,166.36,166.36,711600
2021-01-16,165.98,171.01,165.77,166.87,166.87,693175
2021-01-17,166.62,171.0,166.19,167.39,167.39,674750
2021-01-18,167.25,171.0,166.6,167.9,167.9,656325
2021-01-19,167.88,171.0,167.02,168.41,168.41,637900
2021-01-20,169.65,173.0,167.01,170.97,170.97,1028000
2021-01-21,172.54,172.61,166.35,166.75,166.75,543700
2021-01-22,165.78,173.2,163.9,172.38,172.38,535000
2021-01-23,167.33,174.39,165.32,173.48,173.48,742666
2021-01-24,168.88,175.59,166.73,174.59,174.59,950333
2021-01-25,170.43,176.78,168.15,175.69,175.69,1158000
2021-01-26,174.15,178.41,169.16,170.02,170.02,539600
2021-01-27,168.58,168.89,152.51,155.39,155.39,1249200
2021-01-28,157.5,157.5,149.63,154.74,154.74,829800
2021-01-29,154.63,156.67,148.31,150.48,150.48,931700
2021-01-30,154.64,156.65,147.84,150.07,150.07,906033
2021-01-31,154.64,156.64,147.37,149.66,149.66,880366
2021-02-01,154.65,156.62,146.9,149.25,149.25,854700
2021-02-02,149.92,154.15,148.32,154.05,154.05,999000
2021-02-03,154.09,157.27,149.99,151.25,151.25,812500
2021-02-04,152.8,162.0,152.35,157.91,157.91,879000
2021-02-05,158.42,167.7,158.42,165.11,165.11,616400
2021-02-06,160.77,168.44,159.7,165.12,165.12,622966
2021-02-07,163.11,169.19,160.97,165.14,165.14,629533
2021-02-08,165.46,169.93,162.25,165.15,165.15,636100
2021-02-09,165.0,169.84,163.87,167.65,167.65,510200
2021-02-10,169.81,172.82,162.14,164.16,164.16,892100
2021-02-11,166.98,168.88,160.23,165.38,165.38,617500
2021-02-12,156.0,162.97,148.57,157.92,157.92,924700
2021-02-13,157.23,162.46,149.06,156.89,156.89,894275
2021-02-14,158.46,161.94,149.54,155.86,155.86,863850
2021-02-15,159.69,161.43,150.02,154.84,154.84,833425
2021-02-16,160.92,160.92,150.51,153.81,153.81,803000
2021-02-17,152.44,157.0,150.07,156.53,156.53,512400
2021-02-18,154.6,156.44,150.17,150.23,150.23,710800
2021-02-19,152.14,155.53,151.33,155.06,155.06,682700
2021-02-20,151.73,154.89,150.22,152.73,152.73,611666
2021-02-21,151.32,154.25,149.11,150.4,150.4,540633
2021-02-22,150.91,153.61,148.0,148.07,148.07,469600
2021-02-23,147.0,154.31,143.34,153.21,153.21,602200
2021-02-24,152.75,155.57,150.83,151.59,151.59,369000
2021-02-25,151.92,154.8,143.43,146.59,146.59,461600
2021-02-26,147.01,149.0,143.91,148.1,148.1,504700
2021-02-27,147.79,149.78,145.26,148.32,148.32,484233
2021-02-28,148.58,150.57,146.6,148.53,148.53,463766
2021-03-01,149.36,151.35,147.95,148.75,148.75,443300
2021-03-02,149.29,153.25,148.07,152.41,152.41,571900
2021-03-03,151.91,152.0,143.54,144.32,144.32,500700
2021-03-04,143.35,144.72,136.89,137.37,137.37,791000
2021-03-05,136.95,143.42,133.09,143.39,143.39,491300
2021-03-06,138.68,143.78,134.82,141.8,141.8,522133
2021-03-07,140.41,144.14,136.56,140.21,140.21,552966
2021-03-08,142.14,144.5,138.29,138.62,138.62,583800
2021-03-09,141.88,143.41,137.6,137.68,137.68,881300
2021-03-10,139.63,139.85,134.12,134.68,134.68,517000
2021-03-11,138.21,143.7,136.49,142.98,142.98,704300
2021-03-12,140.69,142.49,137.07,142.2,142.2,465900
2021-03-13,141.13,143.74,138.43,143.51,143.51,489200
2021-03-14,141.56,145.0,139.79,144.81,144.81,512500
2021-03-15,142.0,146.25,141.15,146.12,146.12,535800
2021-03-16,147.34,148.54,142.07,143.78,143.78,650700
2021-03-17,142.34,146.6,141.51,145.15,145.15,459400
2021-03-18,143.15,144.86,139.79,140.04,140.04,345300
2021-03-19,141.43,144.62,138.88,144.16,144.16,1046700
2021-03-20,142.14,145.37,139.49,144.16,144.16,912166
2021-03-21,142.86,146.12,140.09,144.15,144.15,777633
2021-03-22,143.57,146.87,140.7,144.15,144.15,643100
2021-03-23,143.38,143.64,137.8,138.66,138.66,405100
2021-03-24,139.33,140.54,134.01,134.63,134.63,464400
2021-03-25,133.37,135.74,130.28,135.24,135.24,637400
2021-03-26,134.48,136.39,133.02,136.25,136.25,252600
2021-03-27,134.97,136.5,133.22,135.43,135.43,275066
2021-03-28,135.46,136.62,133.41,134.62,134.62,297533
2021-03-29,135.95,136.73,133.61,133.8,133.8,320000
2021-03-30,132.66,137.56,130.53,135.13,135.13,359700
2021-03-31,137.3,142.28,136.56,141.19,141.19,539700
2021-04-01,143.17,145.16,140.49,141.81,141.81,325000
2021-04-02,143.18,145.1,140.66,142.02,142.02,343600
2021-04-03,143.18,145.04,140.83,142.23,142.23,362200
2021-04-04,143.19,144.99,141.0,142.44,142.44,380800
2021-04-05,143.2,144.93,141.17,142.65,142.65,399400
2021-04-06,141.15,143.91,141.02,142.01,142.01,411700
2021-04-07,141.36,143.04,140.02,140.67,140.67,336700
2021-04-08,143.21,144.54,141.1,142.5,142.5,347000
2021-04-09,141.94,142.31,137.1,138.23,138.23,419900
2021-04-10,140.32,140.83,136.1,137.16,137.16,454166
2021-04-11,138.7,139.35,135.09,136.1,136.1,488433
2021-04-12,137.08,137.87,134.09,135.03,135.03,522700
2021-04-13,136.01,137.0,133.12,136.23,136.23,477000
2021-04-14,137.4,140.37,136.18,138.31,138.31,566000
2021-04-15,139.76,142.71,138.73,139.02,139.02,428300
2021-04-16,139.59,140.06,137.39,138.88,138.88,768400
2021-04-17,139.17,140.31,136.96,138.39,138.39,676466
2021-04-18,138.76,140.57,136.52,137.89,137.89,584533
2021-04-19,138.34,140.82,136.09,137.4,137.4,492600
2021-04-20,131.75,136.91,131.75,136.03,136.03,508200
2021-04-21,136.94,138.48,134.12,137.53,137.53,241900
2021-04-22,136.45,140.41,134.67,137.77,137.77,370100
2021-04-23,138.59,140.47,135.62,136.72,136.72,328300
2021-04-24,138.32,141.43,135.74,138.78,138.78,446600
2021-04-25,138.05,142.39,135.85,140.84,140.84,564900
2021-04-26,137.78,143.35,135.97,142.9,142.9,683200
2021-04-27,142.14,144.06,140.75,141.3,141.3,541900
2021-04-28,140.99,144.99,139.07,143.53,143.53,454000
2021-04-29,145.0,147.98,137.52,139.69,139.69,731400
2021-04-30,139.11,144.45,139.11,140.64,140.64,430900
2021-05-01,139.57,143.17,137.48,138.87,138.87,472200
2021-05-02,140.02,141.89,135.86,137.11,137.11,513500
2021-05-03,140.48,140.61,134.23,135.34,135.34,554800
2021-05-04,134.64,135.69,130.46,131.57,131.57,644700
2021-05-05,131.64,133.29,129.14,132.67,132.67,613500
2021-05-06,132.0,134.0,128.71,132.1,132.1,630200
2021-05-07,133.44,135.49,130.76,131.3,131.3,325800
2021-05-08,132.72,134.09,129.58,130.41,130.41,349800
2021-05-09,132.0,132.68,128.4,129.52,129.52,373800
2021-05-10,131.28,131.28,127.22,128.63,128.63,397800
2021-05-11,126.45,133.35,125.08,132.41,132.41,497000
2021-05-12,131.27,135.24,131.07,133.36,133.36,440700
2021-05-13,134.29,134.92,127.72,132.92,132.92,609000
2021-05-14,133.68,137.65,131.58,135.7,135.7,457700
2021-05-15,134.19,137.33,132.41,135.76,135.76,392700
2021-05-16,134.7,137.01,133.23,135.83,135.83,327700
2021-05-17,135.21,136.69,134.06,135.89,135.89,262700
2021-05-18,135.39,138.44,134.23,135.15,135.15,241400
2021-05-19,133.24,137.24,133.02,134.93,134.93,442500
2021-05-20,135.25,140.68,132.46,140.1,140.1,512200
2021-05-21,140.63,142.05,138.98,140.06,140.06,471000
2021-05-22,140.87,141.89,138.7,139.47,139.47,428433
2021-05-23,141.1,141.72,138.42,138.87,138.87,385866
2021-05-24,141.34,141.56,138.14,138.28,138.28,343300
2021-05-25,139.35,140.39,138.05,139.4,139.4,504300
2021-05-26,140.74,141.54,138.28,138.8,138.8,569200
2021-05-27,139.59,142.25,136.85,140.23,140.23,553200
2021-05-28,140.95,144.72,139.85,141.99,141.99,490500
2021-05-29,141.27,144.83,140.17,142.56,142.56,515675
2021-05-30,141.59,144.93,140.48,143.14,143.14,540850
2021-05-31,141.91,145.04,140.8,143.71,143.71,566025
2021-06-01,142.23,145.15,141.11,144.28,144.28,591200
2021-06-02,143.86,145.24,142.16,142.85,142.85,761100
2021-06-03,141.82,148.59,140.39,147.29,147.29,556900
2021-06-04,147.43,148.0,144.02,145.6,145.6,413300
2021-06-05,146.91,148.95,144.16,147.22,147.22,557900
2021-06-06,146.4,149.9,144.31,148.84,148.84,702500
2021-06-07,145.88,150.85,144.45,150.46,150.46,847100
2021-06-08,152.0,153.25,149.98,151.08,151.08,470500
2021-06-09,152.25,157.5,151.31,157.41,157.41,653500
2021-06-10,158.01,163.29,156.85,163.26,163.26,655300
2021-06-11,161.76,165.33,161.76,165.02,165.02,712600
2021-06-12,162.98,166.01,162.52,165.57,165.57,748833
2021-06-13,164.2,166.69,163.29,166.11,166.11,785066
2021-06-14,165.42,167.37,164.05,166.66,166.66,821300
2021-06-15,166.5,168.78,165.49,166.5,166.5,981800
2021-06-16,166.45,168.37,164.94,168.3,168.3,709600
2021-06-17,167.92,172.53,167.92,172.25,172.25,629600
2021-06-18,171.08,177.53,169.97,176.89,176.89,1522800
2021-06-19,172.67,176.97,169.88,175.01,175.01,1368566
2021-06-20,174.27,176.42,169.79,173.14,173.14,1214333
2021-06-21,175.86,175.86,169.7,171.26,171.26,1060100
2021-06-22,171.4,173.13,168.51,172.95,172.95,721100
2021-06-23,171.82,175.76,171.82,174.63,174.63,530100
2021-06-24,176.31,176.97,172.86,173.68,173.68,790200
2021-06-25,174.13,176.75,172.65,175.39,175.39,914800
2021-06-26,167.8,173.95,166.44,172.33,172.33,1299733
2021-06-27,161.47,171.14,160.23,169.26,169.26,1684666
2021-06-28,155.14,168.34,154.02,166.2,166.2,2069600
2021-06-29,166.9,167.16,164.51,165.87,165.87,756200
2021-06-30,165.41,173.91,163.29,169.52,169.52,652000
2021-07-01,169.7,170.06,166.16,169.75,169.75,522400
2021-07-02,169.49,172.14,167.01,171.43,171.43,338900
2021-07-03,170.18,172.96,167.43,172.17,172.17,421550
2021-07-04,170.88,173.78,167.84,172.9,172.9,504200
2021-07-05,171.57,174.59,168.26,173.64,173.64,586850
2021-07-06,172.26,175.41,168.68,174.38,174.38,669500
2021-07-07,175.82,176.0,170.22,172.59,172.59,358100
2021-07-08,170.16,172.75,169.0,172.5,172.5,364100
2021-07-09,173.43,177.6,171.65,176.74,176.74,655900
2021-07-10,174.62,178.48,173.22,176.84,176.84,739966
2021-07-11,175.81,179.36,174.79,176.93,176.93,824033
2021-07-12,177.0,180.24,176.36,177.03,177.03,908100
2021-07-13,176.03,178.68,174.67,175.63,175.63,450600
2021-07-14,175.63,176.95,169.1,170.34,170.34,609300
2021-07-15,170.07,172.36,168.06,171.95,171.95,474900
2021-07-16,173.02,177.97,171.78,177.54,177.54,544300
2021-07-17,174.52,177.82,171.95,176.8,176.8,535500
2021-07-18,176.02,177.68,172.11,176.05,176.05,526700
2021-07-19,177.52,177.53,172.28,175.31,175.31,517900
2021-07-20,176.29,184.83,174.73,183.17,183.17,1395900
2021-07-21,184.0,184.0,178.31,180.09,180.09,718900
2021-07-22,180.09,182.53,178.22,181.81,181.81,768900
2021-07-23,182.0,183.47,180.09,182.41,182.41,514400
2021-07-24,182.04,183.29,179.42,180.98,180.98,433166
2021-07-25,182.09,183.11,178.76,179.54,179.54,351933
2021-07-26,182.13,182.93,178.09,178.11,178.11,270700
2021-07-27,176.87,177.91,172.81,176.59,176.59,350600
2021-07-28,176.72,182.44,174.55,182.1,182.1,354300
2021-07-29,182.08,184.45,180.5,181.83,181.83,345700
2021-07-30,180.42,181.62,178.2,178.94,178.94,409200
2021-07-31,179.71,181.07,177.42,178.61,178.61,422266
2021-08-01,179.01,180.52,176.64,178.29,178.29,435333
2021-08-02,178.3,179.97,175.86,177.96,177.96,448400
2021-08-03,179.14,180.0,174.15,178.81,178.81,986000
2021-08-04,177.24,186.48,175.7,183.44,183.44,800500
2021-08-05,183.8,194.28,183.32,193.9,193.9,972700
2021-08-06,192.88,199.91,191.3,195.23,195.23,815800
2021-08-07,193.1,200.49,191.86,196.9,196.9,974500
2021-08-08,193.33,201.07,192.43,198.58,198.58,1133200
2021-08-09,193.55,201.65,192.99,200.25,200.25,1291900
2021-08-10,201.96,208.95,198.96,207.73,207.73,979200
2021-08-11,206.9,209.73,200.87,202.85,202.85,1169200
2021-08-12,203.5,204.91,195.0,200.92,200.92,450900
2021-08-13,199.51,202.26,195.53,196.54,196.54,865800
2021-08-14,198.44,201.08,194.8,196.62,196.62,798333
2021-08-15,197.37,199.89,194.08,196.7,196.7,730866
2021-08-16,196.3,198.71,193.35,196.78,196.78,663400
2021-08-17,195.71,202.34,193.85,200.25,200.25,586800
2021-08-18,201.77,201.77,197.51,197.53,197.53,475100
2021-08-19,196.44,201.0,195.0,196.99,196.99,379600
2021-08-20,198.43,201.32,196.12,197.78,197.78,973700
2021-08-21,198.53,201.38,196.28,197.99,197.99,952833
2021-08-22,198.62,201.43,196.44,198.19,198.19,931966
2021-08-23,198.72,201.49,196.6,198.4,198.4,911100
2021-08-24,199.01,202.58,196.08,201.9,201.9,299000
2021-08-25,201.18,205.39,198.7,204.92,204.92,365200
2021-08-26,205.07,207.25,202.38,202.39,202.39,335800
2021-08-27,202.09,208.55,201.96,203.93,203.93,376800
2021-08-28,202.99,208.47,202.34,203.79,203.79,406966
2021-08-29,203.9,208.4,202.73,203.65,203.65,437133
2021-08-30,204.8,208.32,203.11,203.51,203.51,467300
2021-08-31,204.45,205.69,200.33,201.43,201.43,806900
2021-09-01,200.72,201.68,196.56,197.04,197.04,587900
2021-09-02,198.99,202.77,197.03,200.18,200.18,540800
2021-09-03,199.67,200.42,197.36,197.46,197.46,321000
2021-09-04,199.17,199.73,195.02,195.16,195.16,404775
2021-09-05,198.67,199.05,192.68,192.87,192.87,488550
2021-09-06,198.18,198.36,190.35,190.57,190.57,572325
2021-09-07,197.68,197.68,188.01,188.27,188.27,656100
2021-09-08,186.65,188.88,184.21,186.31,186.31,324800
2021-09-09,187.0,190.16,186.91,189.6,189.6,349600
2021-09-10,190.42,192.44,188.43,189.55,189.55,374600
2021-09-11,190.46,191.81,186.62,188.3,188.3,415100
